time	V(vid)	V(vodn)	V(vodp)
1.900931250074772e-003	-8.745622e-002	8.700100e+000	9.691652e-001
1.905814062574772e-003	-8.367684e-002	8.655231e+000	1.015004e+000
1.910696875074772e-003	-7.981870e-002	8.602903e+000	1.068303e+000
1.915579687574772e-003	-7.588544e-002	8.541930e+000	1.130246e+000
1.920462500074772e-003	-7.188077e-002	8.470979e+000	1.202161e+000
1.925345312574772e-003	-6.780843e-002	8.388577e+000	1.285516e+000
1.930228125074772e-003	-6.367229e-002	8.293123e+000	1.381905e+000
1.935110937574771e-003	-5.947621e-002	8.182915e+000	1.493026e+000
1.939993750074771e-003	-5.522416e-002	8.056192e+000	1.620632e+000
1.944876562574771e-003	-5.092013e-002	7.911202e+000	1.766473e+000
1.949759375074771e-003	-4.656818e-002	7.746281e+000	1.932203e+000
1.954642187574771e-003	-4.217240e-002	7.559971e+000	2.119274e+000
1.959525000074771e-003	-3.773693e-002	7.351145e+000	2.328807e+000
1.964407812574771e-003	-3.326594e-002	7.119150e+000	2.561449e+000
1.969290625074771e-003	-2.876364e-002	6.863951e+000	2.817230e+000
1.974173437574771e-003	-2.423428e-002	6.586258e+000	3.095434e+000
1.979056250074771e-003	-1.968210e-002	6.287621e+000	3.394506e+000
1.983939062574771e-003	-1.511140e-002	5.970474e+000	3.712008e+000
1.993704687574770e-003	-5.931645e-003	5.294578e+000	4.388365e+000
2.008353125074770e-003	7.869021e-003	4.244849e+000	5.438116e+000
2.018118750074770e-003	1.703966e-002	3.578379e+000	6.104142e+000
2.023001562574770e-003	2.160307e-002	3.268157e+000	6.414007e+000
2.027884375074770e-003	2.614616e-002	2.977479e+000	6.704241e+000
2.032767187574770e-003	3.066464e-002	2.708418e+000	6.972775e+000
2.037650000074769e-003	3.515425e-002	2.462174e+000	7.218416e+000
2.042532812574769e-003	3.961078e-002	2.239140e+000	7.440774e+000
2.047415625074769e-003	4.403004e-002	2.039016e+000	7.640159e+000
2.052298437574769e-003	4.840785e-002	1.860940e+000	7.817439e+000
2.057181250074769e-003	5.274010e-002	1.703638e+000	7.973896e+000
2.062064062574769e-003	5.702271e-002	1.565559e+000	8.111090e+000
2.066946875074769e-003	6.125166e-002	1.444996e+000	8.230733e+000
2.071829687574769e-003	6.542296e-002	1.340190e+000	8.334593e+000
2.076712500074769e-003	6.953268e-002	1.249403e+000	8.424415e+000
2.081595312574769e-003	7.357696e-002	1.170977e+000	8.501863e+000
2.086478125074768e-003	7.755200e-002	1.103365e+000	8.568487e+000
2.091360937574768e-003	8.145405e-002	1.045158e+000	8.625705e+000
2.096243750074768e-003	8.527943e-002	9.950878e-001	8.674788e+000
2.101126562574768e-003	8.902455e-002	9.520293e-001	8.716866e+000
2.106009375074768e-003	9.268589e-002	9.149951e-001	8.752928e+000
2.110892187574768e-003	9.625999e-002	8.831245e-001	8.783840e+000
2.115775000074768e-003	9.974350e-002	8.556734e-001	8.810349e+000
2.120657812574768e-003	1.031331e-001	8.320010e-001	8.833096e+000
2.125540625074768e-003	1.064257e-001	8.115584e-001	8.852634e+000
2.130423437574767e-003	1.096181e-001	7.938765e-001	8.869434e+000
2.135306250074767e-003	1.127073e-001	7.785559e-001	8.883897e+000
2.140189062574767e-003	1.156905e-001	7.652568e-001	8.896365e+000
2.145071875074767e-003	1.185648e-001	7.536906e-001	8.907127e+000
2.149954687574767e-003	1.213274e-001	7.436126e-001	8.916430e+000
2.154837500074767e-003	1.239759e-001	7.348153e-001	8.924482e+000
2.159720312574767e-003	1.265077e-001	7.271228e-001	8.931460e+000
2.164603125074767e-003	1.289205e-001	7.203861e-001	8.937515e+000
2.169485937574767e-003	1.312119e-001	7.144787e-001	8.942775e+000
2.174368750074767e-003	1.333798e-001	7.092936e-001	8.947346e+000
2.179251562574766e-003	1.354222e-001	7.047400e-001	8.951320e+000
2.184134375074766e-003	1.373371e-001	7.007411e-001	8.954775e+000
2.189017187574766e-003	1.391228e-001	6.972314e-001	8.957777e+000
2.193900000074766e-003	1.407776e-001	6.941559e-001	8.960382e+000
2.198782812574766e-003	1.422998e-001	6.914676e-001	8.962637e+000
2.203665625074766e-003	1.436881e-001	6.891272e-001	8.964582e+000
2.208548437574766e-003	1.449412e-001	6.871012e-001	8.966251e+000
2.213431250074766e-003	1.460579e-001	6.853619e-001	8.967673e+000
2.218314062574766e-003	1.470371e-001	6.838856e-001	8.968870e+000
2.223196875074766e-003	1.478779e-001	6.826534e-001	8.969864e+000
2.228079687574765e-003	1.485795e-001	6.816493e-001	8.970668e+000
2.232962500074765e-003	1.491413e-001	6.808609e-001	8.971296e+000
2.237845312574765e-003	1.495628e-001	6.802784e-001	8.971760e+000
2.242728125074765e-003	1.498435e-001	6.798949e-001	8.972064e+000
2.247610937574765e-003	1.499831e-001	6.797057e-001	8.972214e+000
2.252493750074765e-003	1.499816e-001	6.797084e-001	8.972214e+000
2.257376562574765e-003	1.498389e-001	6.799032e-001	8.972061e+000
2.262259375074765e-003	1.495552e-001	6.802924e-001	8.971754e+000
2.267142187574765e-003	1.491308e-001	6.808804e-001	8.971289e+000
2.272025000074764e-003	1.485660e-001	6.816746e-001	8.970656e+000
2.276907812574764e-003	1.478613e-001	6.826847e-001	8.969849e+000
2.281790625074764e-003	1.470175e-001	6.839230e-001	8.968853e+000
2.286673437574764e-003	1.460354e-001	6.854056e-001	8.967651e+000
2.291556250074764e-003	1.449158e-001	6.871517e-001	8.966227e+000
2.296439062574764e-003	1.436598e-001	6.891846e-001	8.964553e+000
2.301321875074764e-003	1.422686e-001	6.915325e-001	8.962603e+000
2.306204687574764e-003	1.407435e-001	6.942286e-001	8.960342e+000
2.311087500074764e-003	1.390859e-001	6.973127e-001	8.957730e+000
2.315970312574764e-003	1.372975e-001	7.008317e-001	8.954721e+000
2.320853125074763e-003	1.353798e-001	7.048407e-001	8.951258e+000
2.325735937574763e-003	1.333347e-001	7.094054e-001	8.947274e+000
2.330618750074763e-003	1.311641e-001	7.146027e-001	8.942692e+000
2.335501562574763e-003	1.288700e-001	7.205238e-001	8.937420e+000
2.340384375074763e-003	1.264547e-001	7.272758e-001	8.931351e+000
2.345267187574763e-003	1.239204e-001	7.349856e-001	8.924355e+000
2.350150000074763e-003	1.212694e-001	7.438024e-001	8.916282e+000
2.355032812574763e-003	1.185043e-001	7.539027e-001	8.906956e+000
2.359915625074763e-003	1.156277e-001	7.654943e-001	8.896166e+000
2.364798437574762e-003	1.126422e-001	7.788227e-001	8.883667e+000
2.369681250074762e-003	1.095507e-001	7.941771e-001	8.869166e+000
2.374564062574762e-003	1.063561e-001	8.118979e-001	8.852323e+000
2.379446875074762e-003	1.030615e-001	8.323858e-001	8.832733e+000
2.384329687574762e-003	9.966978e-002	8.561106e-001	8.809927e+000
2.389212500074762e-003	9.618430e-002	8.836226e-001	8.783348e+000
2.394095312574762e-003	9.260830e-002	9.155639e-001	8.752356e+000
2.398978125074762e-003	8.894513e-002	9.526805e-001	8.716199e+000
2.403860937574762e-003	8.519825e-002	9.958344e-001	8.674012e+000
2.408743750074762e-003	8.137118e-002	1.046015e+000	8.624803e+000
2.413626562574761e-003	7.746753e-002	1.104350e+000	8.567439e+000
2.418509375074761e-003	7.349097e-002	1.172108e+000	8.500648e+000
2.423392187574761e-003	6.944524e-002	1.250702e+000	8.423012e+000
2.428275000074761e-003	6.533416e-002	1.341678e+000	8.332978e+000
2.433157812574761e-003	6.116158e-002	1.446698e+000	8.228881e+000
2.438040625074761e-003	5.693144e-002	1.567498e+000	8.108976e+000
2.442923437574761e-003	5.264772e-002	1.705840e+000	7.971500e+000
2.447806250074761e-003	4.831445e-002	1.863425e+000	7.814740e+000
2.452689062574761e-003	4.393571e-002	2.041804e+000	7.637143e+000
2.457571875074761e-003	3.951561e-002	2.242244e+000	7.437431e+000
2.462454687574760e-003	3.505833e-002	2.465602e+000	7.214746e+000
2.467337500074760e-003	3.056805e-002	2.712168e+000	6.968788e+000
2.472220312574760e-003	2.604900e-002	2.981541e+000	6.699955e+000
2.477103125074760e-003	2.150543e-002	3.272509e+000	6.409453e+000
2.481985937574760e-003	1.694163e-002	3.582988e+000	6.099362e+000
2.491751562574760e-003	7.770489e-003	4.249834e+000	5.433044e+000
2.506400000074759e-003	-6.030233e-003	5.299678e+000	4.383331e+000
2.516165625074759e-003	-1.520956e-002	5.975331e+000	3.707308e+000
2.521048437574759e-003	-1.977991e-002	6.292271e+000	3.390047e+000
2.525931250074759e-003	-2.433164e-002	6.590655e+000	3.091253e+000
2.530814062574759e-003	-2.886047e-002	6.868061e+000	2.813353e+000
2.535696875074759e-003	-3.336214e-002	7.122949e+000	2.557891e+000
2.540579687574759e-003	-3.783241e-002	7.354619e+000	2.325574e+000
2.545462500074759e-003	-4.226708e-002	7.563118e+000	2.116361e+000
2.550345312574759e-003	-4.666196e-002	7.749105e+000	1.929599e+000
2.555228125074758e-003	-5.101293e-002	7.913717e+000	1.764161e+000
2.560110937574758e-003	-5.531588e-002	8.058416e+000	1.618591e+000
2.564993750074758e-003	-5.956678e-002	8.184869e+000	1.491231e+000
2.569876562574758e-003	-6.376161e-002	8.294830e+000	1.380334e+000
2.574759375074758e-003	-6.789643e-002	8.390062e+000	1.284144e+000
2.579642187574758e-003	-7.196735e-002	8.472266e+000	1.200966e+000
2.584525000074758e-003	-7.597054e-002	8.543042e+000	1.129205e+000
2.589407812574758e-003	-7.990222e-002	8.603863e+000	1.067397e+000
2.594290625074758e-003	-8.375871e-002	8.656055e+000	1.014215e+000
2.599173437574757e-003	-8.753636e-002	8.700809e+000	9.684775e-001
2.604056250074757e-003	-9.123163e-002	8.739167e+000	9.291437e-001
2.608939062574757e-003	-9.484103e-002	8.772043e+000	8.953032e-001
2.613821875074757e-003	-9.836118e-002	8.800230e+000	8.661667e-001
2.618704687574757e-003	-1.017887e-001	8.824410e+000	8.410535e-001
2.623587500074757e-003	-1.051205e-001	8.845172e+000	8.193795e-001
2.628470312574757e-003	-1.083533e-001	8.863015e+000	8.006450e-001
2.633353125074757e-003	-1.114842e-001	8.878369e+000	7.844238e-001
2.638235937574757e-003	-1.145101e-001	8.891598e+000	7.703533e-001
2.643118750074757e-003	-1.174283e-001	8.903010e+000	7.581257e-001
2.648001562574756e-003	-1.202359e-001	8.912869e+000	7.474793e-001
2.652884375074756e-003	-1.229304e-001	8.921399e+000	7.381924e-001
2.657767187574756e-003	-1.255092e-001	8.928787e+000	7.300773e-001
2.662650000074756e-003	-1.279698e-001	8.935196e+000	7.229747e-001
2.667532812574756e-003	-1.303100e-001	8.940760e+000	7.167494e-001
2.672415625074756e-003	-1.325276e-001	8.945594e+000	7.112871e-001
2.677298437574756e-003	-1.346205e-001	8.949797e+000	7.064909e-001
2.682181250074756e-003	-1.365866e-001	8.953451e+000	7.022785e-001
2.687064062574756e-003	-1.384242e-001	8.956627e+000	6.985803e-001
2.691946875074756e-003	-1.401315e-001	8.959385e+000	6.953372e-001
2.696829687574755e-003	-1.417069e-001	8.961775e+000	6.924992e-001
2.701712500074755e-003	-1.431490e-001	8.963839e+000	6.900239e-001
2.706595312574755e-003	-1.444563e-001	8.965615e+000	6.878758e-001
2.711478125074755e-003	-1.456276e-001	8.967133e+000	6.860248e-001
2.716360937574755e-003	-1.466620e-001	8.968417e+000	6.844459e-001
2.721243750074755e-003	-1.475582e-001	8.969490e+000	6.831181e-001
2.726126562574755e-003	-1.483156e-001	8.970367e+000	6.820244e-001
2.731009375074755e-003	-1.489334e-001	8.971066e+000	6.811511e-001
2.735892187574755e-003	-1.494111e-001	8.971594e+000	6.804872e-001
2.740775000074754e-003	-1.497481e-001	8.971961e+000	6.800248e-001
2.745657812574754e-003	-1.499442e-001	8.972173e+000	6.797583e-001
2.750540625074754e-003	-1.499991e-001	8.972232e+000	6.796843e-001
2.755423437574754e-003	-1.499129e-001	8.972139e+000	6.798022e-001
2.760306250074754e-003	-1.496856e-001	8.971895e+000	6.801131e-001
2.765189062574754e-003	-1.493174e-001	8.971494e+000	6.806209e-001
2.770071875074754e-003	-1.488087e-001	8.970929e+000	6.813317e-001
2.774954687574754e-003	-1.481599e-001	8.970194e+000	6.822540e-001
2.779837500074754e-003	-1.473717e-001	8.969275e+000	6.833993e-001
2.784720312574754e-003	-1.464448e-001	8.968159e+000	6.847821e-001
2.789603125074753e-003	-1.453800e-001	8.966825e+000	6.864202e-001
2.794485937574753e-003	-1.441785e-001	8.965254e+000	6.883353e-001
2.799368750074753e-003	-1.428412e-001	8.963418e+000	6.905535e-001
2.804251562574753e-003	-1.413695e-001	8.961286e+000	6.931060e-001
2.809134375074753e-003	-1.397647e-001	8.958820e+000	6.960297e-001
2.814017187574753e-003	-1.380284e-001	8.955976e+000	6.993686e-001
2.818900000074753e-003	-1.361622e-001	8.952702e+000	7.031744e-001
2.823782812574753e-003	-1.341679e-001	8.948935e+000	7.075082e-001
2.828665625074753e-003	-1.320472e-001	8.944602e+000	7.124423e-001
2.833548437574752e-003	-1.298023e-001	8.939618e+000	7.180620e-001
2.838431250074752e-003	-1.274353e-001	8.933882e+000	7.244676e-001
2.843314062574752e-003	-1.249482e-001	8.927273e+000	7.317777e-001
2.848196875074752e-003	-1.223436e-001	8.919651e+000	7.401322e-001
2.853079687574752e-003	-1.196239e-001	8.910850e+000	7.496960e-001
2.857962500074752e-003	-1.167915e-001	8.900673e+000	7.606639e-001
2.862845312574752e-003	-1.138493e-001	8.888889e+000	7.732655e-001
2.867728125074752e-003	-1.107998e-001	8.875227e+000	7.877717e-001
2.872610937574752e-003	-1.076462e-001	8.859365e+000	8.045014e-001
2.877493750074752e-003	-1.043912e-001	8.840927e+000	8.238302e-001
2.882376562574751e-003	-1.010379e-001	8.819468e+000	8.461989e-001
2.887259375074751e-003	-9.758954e-002	8.794472e+000	8.721244e-001
2.892142187574751e-003	-9.404935e-002	8.765328e+000	9.022107e-001
2.897025000074751e-003	-9.042063e-002	8.731334e+000	9.371605e-001
2.901907812574751e-003	-8.670682e-002	8.691670e+000	9.777880e-001
2.906790625074751e-003	-8.291140e-002	8.645398e+000	1.025031e+000
2.911673437574751e-003	-7.903795e-002	8.591440e+000	1.079960e+000
2.916556250074751e-003	-7.509010e-002	8.528583e+000	1.143787e+000
2.921439062574751e-003	-7.107159e-002	8.455463e+000	1.217868e+000
2.926321875074751e-003	-6.698619e-002	8.370584e+000	1.303697e+000
2.931204687574750e-003	-6.283774e-002	8.272318e+000	1.402895e+000
2.936087500074750e-003	-5.863015e-002	8.158949e+000	1.517172e+000
2.940970312574750e-003	-5.436738e-002	8.028711e+000	1.648287e+000
2.945853125074750e-003	-5.005344e-002	7.879863e+000	1.797978e+000
2.950735937574750e-003	-4.569240e-002	7.710772e+000	1.967868e+000
2.955618750074750e-003	-4.128835e-002	7.520036e+000	2.159355e+000
2.960501562574750e-003	-3.684544e-002	7.306610e+000	2.373476e+000
2.965384375074750e-003	-3.236785e-002	7.069955e+000	2.610765e+000
2.970267187574750e-003	-2.785980e-002	6.810175e+000	2.871114e+000
2.975150000074749e-003	-2.332553e-002	6.528141e+000	3.153644e+000
2.980032812574749e-003	-1.876930e-002	6.225579e+000	3.456625e+000
2.989798437574749e-003	-9.608163e-003	5.570155e+000	4.112645e+000
2.993286160789035e-003	-6.321823e-003	5.319795e+000	4.363136e+000
2.996773884003321e-003	-3.036390e-003	5.070437e+000	4.612578e+000
3.000261607217606e-003	2.481366e-004	4.822081e+000	4.860973e+000
3.003749330431892e-003	3.531756e-003	4.574726e+000	5.108319e+000
3.007237053646177e-003	6.814468e-003	4.328374e+000	5.354617e+000
3.010724776860463e-003	1.009627e-002	4.083023e+000	5.599866e+000
3.014212500074749e-003	1.337717e-002	3.838675e+000	5.844068e+000
3.019095312574749e-003	1.795376e-002	3.514901e+000	6.167556e+000
3.023978125074748e-003	2.251345e-002	3.208379e+000	6.473703e+000
3.028860937574748e-003	2.705196e-002	2.921887e+000	6.759735e+000
3.033743750074748e-003	3.156501e-002	2.657320e+000	7.023759e+000
3.038626562574748e-003	3.604834e-002	2.415711e+000	7.264750e+000
3.043509375074748e-003	4.049775e-002	2.197303e+000	7.482469e+000
3.048392187574748e-003	4.490905e-002	2.001673e+000	7.677348e+000
3.053275000074748e-003	4.927807e-002	1.827864e+000	7.850349e+000
3.058157812574748e-003	5.360072e-002	1.674538e+000	8.002822e+000
3.063040625074748e-003	5.787292e-002	1.540101e+000	8.136366e+000
3.067923437574747e-003	6.209066e-002	1.422831e+000	8.252710e+000
3.072806250074747e-003	6.624995e-002	1.320965e+000	8.353625e+000
3.077689062574747e-003	7.034690e-002	1.232780e+000	8.440842e+000
3.082571875074747e-003	7.437763e-002	1.156636e+000	8.516006e+000
3.087454687574747e-003	7.833837e-002	1.091014e+000	8.580641e+000
3.092337500074747e-003	8.222537e-002	1.034531e+000	8.636134e+000
3.097220312574747e-003	8.603499e-002	9.859487e-001	8.683730e+000
3.102103125074747e-003	8.976363e-002	9.441699e-001	8.724529e+000
3.106985937574747e-003	9.340779e-002	9.082332e-001	8.759498e+000
3.111868750074747e-003	9.696405e-002	8.773026e-001	8.789473e+000
3.116751562574746e-003	1.004290e-001	8.506554e-001	8.815180e+000
3.121634375074746e-003	1.037995e-001	8.276702e-001	8.837244e+000
3.126517187574746e-003	1.070723e-001	8.078148e-001	8.856199e+000
3.131400000074746e-003	1.102443e-001	7.906352e-001	8.872501e+000
3.136282812574746e-003	1.133125e-001	7.757443e-001	8.886539e+000
3.141165625074746e-003	1.162741e-001	7.628133e-001	8.898645e+000
3.146048437574746e-003	1.191263e-001	7.515631e-001	8.909097e+000
3.150931250074746e-003	1.218664e-001	7.417567e-001	8.918134e+000
3.155814062574746e-003	1.244917e-001	7.331936e-001	8.925959e+000
3.160696875074746e-003	1.269999e-001	7.257034e-001	8.932741e+000
3.165579687574745e-003	1.293886e-001	7.191419e-001	8.938627e+000
3.170462500074745e-003	1.316554e-001	7.133870e-001	8.943741e+000
3.175345312574745e-003	1.337984e-001	7.083350e-001	8.948185e+000
3.180228125074745e-003	1.358155e-001	7.038981e-001	8.952050e+000
3.185110937574745e-003	1.377047e-001	7.000019e-001	8.955410e+000
3.189993750074745e-003	1.394643e-001	6.965832e-001	8.958328e+000
3.194876562574745e-003	1.410927e-001	6.935886e-001	8.960859e+000
3.199759375074745e-003	1.425882e-001	6.909729e-001	8.963050e+000
3.204642187574745e-003	1.439496e-001	6.886978e-001	8.964937e+000
3.209525000074744e-003	1.451755e-001	6.867313e-001	8.966555e+000
3.214407812574744e-003	1.462647e-001	6.850462e-001	8.967930e+000
3.219290625074744e-003	1.472163e-001	6.836202e-001	8.969085e+000
3.224173437574744e-003	1.480294e-001	6.824347e-001	8.970039e+000
3.229056250074744e-003	1.487031e-001	6.814747e-001	8.970808e+000
3.233939062574744e-003	1.492369e-001	6.807282e-001	8.971402e+000
3.238821875074744e-003	1.496302e-001	6.801860e-001	8.971833e+000
3.243704687574744e-003	1.498827e-001	6.798416e-001	8.972107e+000
3.248587500074744e-003	1.499941e-001	6.796908e-001	8.972227e+000
3.253470312574744e-003	1.499643e-001	6.797320e-001	8.972195e+000
3.258353125074743e-003	1.497934e-001	6.799654e-001	8.972012e+000
3.263235937574743e-003	1.494816e-001	6.803939e-001	8.971673e+000
3.268118750074743e-003	1.490290e-001	6.810225e-001	8.971175e+000
3.273001562574743e-003	1.484362e-001	6.818590e-001	8.970510e+000
3.277884375074743e-003	1.477037e-001	6.829136e-001	8.969666e+000
3.282767187574743e-003	1.468322e-001	6.841995e-001	8.968630e+000
3.287650000074743e-003	1.458224e-001	6.857330e-001	8.967385e+000
3.292532812574743e-003	1.446754e-001	6.875345e-001	8.965913e+000
3.297415625074743e-003	1.433923e-001	6.896280e-001	8.964186e+000
3.302298437574743e-003	1.419742e-001	6.920426e-001	8.962176e+000
3.307181250074742e-003	1.404225e-001	6.948130e-001	8.959849e+000
3.312064062574742e-003	1.387386e-001	6.979801e-001	8.957163e+000
3.316946875074742e-003	1.369242e-001	7.015923e-001	8.954067e+000
3.321829687574742e-003	1.349809e-001	7.057069e-001	8.950504e+000
3.326712500074742e-003	1.329105e-001	7.103915e-001	8.946408e+000
3.331595312574742e-003	1.307151e-001	7.157258e-001	8.941696e+000
3.336478125074742e-003	1.283966e-001	7.218039e-001	8.936274e+000
3.341360937574742e-003	1.259573e-001	7.287368e-001	8.930030e+000
3.346243750074742e-003	1.233994e-001	7.366552e-001	8.922832e+000
3.351126562574741e-003	1.207254e-001	7.457137e-001	8.914523e+000
3.356009375074741e-003	1.179378e-001	7.560944e-001	8.904922e+000
3.360892187574741e-003	1.150392e-001	7.680125e-001	8.893812e+000
3.365775000074741e-003	1.120323e-001	7.817214e-001	8.880937e+000
3.370657812574741e-003	1.089200e-001	7.975200e-001	8.865997e+000
3.375540625074741e-003	1.057051e-001	8.157601e-001	8.848639e+000
3.380423437574741e-003	1.023908e-001	8.368554e-001	8.828445e+000
3.385306250074741e-003	9.898009e-002	8.612909e-001	8.804932e+000
3.390189062574741e-003	9.547623e-002	8.896343e-001	8.777526e+000
3.395071875074741e-003	9.188252e-002	9.225475e-001	8.745564e+000
3.399954687574740e-003	8.820233e-002	9.607986e-001	8.708274e+000
3.404837500074740e-003	8.443913e-002	1.005274e+000	8.664766e+000
3.409720312574740e-003	8.059646e-002	1.056991e+000	8.614020e+000
3.414603125074740e-003	7.667793e-002	1.117104e+000	8.554878e+000
3.419485937574740e-003	7.268724e-002	1.186912e+000	8.486035e+000
3.424368750074740e-003	6.862813e-002	1.267855e+000	8.406048e+000
3.429251562574740e-003	6.450444e-002	1.361504e+000	8.313338e+000
3.434134375074740e-003	6.032003e-002	1.469539e+000	8.206221e+000
3.439017187574740e-003	5.607886e-002	1.593708e+000	8.082943e+000
3.443900000074739e-003	5.178490e-002	1.735765e+000	7.941744e+000
3.448782812574739e-003	4.744221e-002	1.897392e+000	7.780933e+000
3.453665625074739e-003	4.305486e-002	2.080093e+000	7.599004e+000
3.458548437574739e-003	3.862700e-002	2.285064e+000	7.394751e+000
3.463431250074739e-003	3.416278e-002	2.513060e+000	7.167414e+000
3.468314062574739e-003	2.966641e-002	2.764245e+000	6.916824e+000
3.473196875074739e-003	2.514211e-002	3.038061e+000	6.643534e+000
3.478079687574739e-003	2.059415e-002	3.333126e+000	6.348920e+000
3.482962500074739e-003	1.602681e-002	3.647180e+000	6.035238e+000
3.492728125074738e-003	6.851196e-003	4.318951e+000	5.363961e+000
3.507376562574738e-003	-6.949758e-003	5.369049e+000	4.313940e+000
3.517142187574738e-003	-1.612491e-002	6.040058e+000	3.642524e+000
3.522025000074738e-003	-2.069188e-002	6.353523e+000	3.328720e+000
3.526907812574738e-003	-2.523937e-002	6.647877e+000	3.033939e+000
3.531790625074738e-003	-2.976312e-002	6.920875e+000	2.760431e+000
3.536673437574738e-003	-3.425884e-002	7.171149e+000	2.509567e+000
3.541556250074737e-003	-3.872233e-002	7.398160e+000	2.281896e+000
3.546439062574737e-003	-4.314937e-002	7.602086e+000	2.077242e+000
3.551321875074737e-003	-4.753580e-002	7.783695e+000	1.894848e+000
3.556204687574737e-003	-5.187749e-002	7.944199e+000	1.733508e+000
3.561087500074737e-003	-5.617036e-002	8.085111e+000	1.591717e+000
3.565970312574737e-003	-6.041035e-002	8.208123e+000	1.467792e+000
3.570853125074737e-003	-6.459350e-002	8.314999e+000	1.359975e+000
3.575735937574737e-003	-6.871585e-002	8.407492e+000	1.266520e+000
3.580618750074737e-003	-7.277353e-002	8.487287e+000	1.185749e+000
3.585501562574736e-003	-7.676271e-002	8.555958e+000	1.116092e+000
3.590384375074736e-003	-8.067966e-002	8.614951e+000	1.056110e+000
3.595267187574736e-003	-8.452066e-002	8.665566e+000	1.004507e+000
3.600150000074736e-003	-8.828212e-002	8.708961e+000	9.601294e-001
3.605032812574736e-003	-9.196049e-002	8.746154e+000	9.219630e-001
3.609915625074736e-003	-9.555231e-002	8.778032e+000	8.891228e-001
3.614798437574736e-003	-9.905420e-002	8.805367e+000	8.608422e-001
3.619681250074736e-003	-1.024629e-001	8.828819e+000	8.364608e-001
3.624564062574736e-003	-1.057751e-001	8.848959e+000	8.154121e-001
3.629446875074736e-003	-1.089878e-001	8.866273e+000	7.972121e-001
3.634329687574735e-003	-1.120979e-001	8.881174e+000	7.814482e-001
3.639212500074735e-003	-1.151025e-001	8.894016e+000	7.677694e-001
3.644095312574735e-003	-1.179987e-001	8.905099e+000	7.558775e-001
3.648978125074735e-003	-1.207840e-001	8.914676e+000	7.455196e-001
3.653860937574735e-003	-1.234555e-001	8.922963e+000	7.364812e-001
3.658743750074735e-003	-1.260108e-001	8.930143e+000	7.285805e-001
3.663626562574735e-003	-1.284476e-001	8.936373e+000	7.216633e-001
3.668509375074735e-003	-1.307634e-001	8.941781e+000	7.155992e-001
3.673392187574735e-003	-1.329562e-001	8.946482e+000	7.102774e-001
3.678275000074734e-003	-1.350239e-001	8.950569e+000	7.056041e-001
3.683157812574734e-003	-1.369645e-001	8.954123e+000	7.014998e-001
3.688040625074734e-003	-1.387761e-001	8.957211e+000	6.978970e-001
3.692923437574734e-003	-1.404572e-001	8.959890e+000	6.947386e-001
3.697806250074734e-003	-1.420060e-001	8.962212e+000	6.919763e-001
3.702689062574734e-003	-1.434212e-001	8.964216e+000	6.895691e-001
3.707571875074734e-003	-1.447015e-001	8.965939e+000	6.874827e-001
3.712454687574734e-003	-1.458455e-001	8.967407e+000	6.856880e-001
3.717337500074734e-003	-1.468523e-001	8.968648e+000	6.841608e-001
3.722220312574734e-003	-1.477208e-001	8.969681e+000	6.828811e-001
3.727103125074733e-003	-1.484504e-001	8.970522e+000	6.818325e-001
3.731985937574733e-003	-1.490402e-001	8.971185e+000	6.810018e-001
3.736868750074733e-003	-1.494897e-001	8.971680e+000	6.803789e-001
3.741751562574733e-003	-1.497986e-001	8.972015e+000	6.799560e-001
3.746634375074733e-003	-1.499665e-001	8.972197e+000	6.797281e-001
3.751517187574733e-003	-1.499932e-001	8.972225e+000	6.796925e-001
3.756400000074733e-003	-1.498787e-001	8.972103e+000	6.798488e-001
3.761282812574733e-003	-1.496232e-001	8.971828e+000	6.801988e-001
3.766165625074733e-003	-1.492269e-001	8.971395e+000	6.807466e-001
3.771048437574733e-003	-1.486901e-001	8.970797e+000	6.814989e-001
3.775931250074732e-003	-1.480134e-001	8.970025e+000	6.824648e-001
3.780814062574732e-003	-1.471974e-001	8.969069e+000	6.836563e-001
3.785696875074732e-003	-1.462428e-001	8.967909e+000	6.850886e-001
3.790579687574732e-003	-1.451506e-001	8.966531e+000	6.867803e-001
3.795462500074732e-003	-1.439218e-001	8.964909e+000	6.887538e-001
3.800345312574732e-003	-1.425576e-001	8.963017e+000	6.910362e-001
3.805228125074732e-003	-1.410591e-001	8.960821e+000	6.936597e-001
3.810110937574732e-003	-1.394279e-001	8.958283e+000	6.966627e-001
3.814993750074732e-003	-1.376655e-001	8.955358e+000	7.000905e-001
3.819876562574731e-003	-1.357736e-001	8.951990e+000	7.039967e-001
3.824759375074731e-003	-1.337538e-001	8.948116e+000	7.084445e-001
3.829642187574731e-003	-1.316081e-001	8.943661e+000	7.135085e-001
3.834525000074731e-003	-1.293386e-001	8.938535e+000	7.192767e-001
3.839407812574731e-003	-1.269474e-001	8.932634e+000	7.258531e-001
3.844290625074731e-003	-1.244366e-001	8.925835e+000	7.333602e-001
3.849173437574731e-003	-1.218088e-001	8.917991e+000	7.419424e-001
3.854056250074731e-003	-1.190663e-001	8.908932e+000	7.517704e-001
3.858939062574731e-003	-1.162118e-001	8.898453e+000	7.630454e-001
3.863821875074731e-003	-1.132479e-001	8.886317e+000	7.760049e-001
3.868704687574730e-003	-1.101774e-001	8.872242e+000	7.909286e-001
